,edit_history_tweet_ids,id,text
37,['1623316816410955777'],1623316816410955777,yarın 100 koli suyumuz deprem bölgesine ulaştırılmak üzere yola çıkacaktır teşekkürler subway ailesi deprem hatayyardimbekliyor depremhatay afad subway
38,['1623315576591466498'],1623315576591466498,"rt realdeal3333: 15 year old pushed into a train!
silly place to push someone?…

train subway crash fights fight gore trading stoc…"
39,['1623314802591293443'],1623314802591293443,"i'm proud of you subway! now add tabasco to every shop!

subway will no longer make its sandwiches with pre-sliced meat  via todayshow"
40,['1623311242352812032'],1623311242352812032,"rt realdeal3333: 15 year old pushed into a train!
silly place to push someone?…

train subway crash fights fight gore trading stoc…"
41,['1623309495026810882'],1623309495026810882,subway i’m trying to dm about my problem. dm won’t go through. i need a direct link to dm. thanks
42,['1623308631910363138'],1623308631910363138,remember 5$ subway footlongs? those were the days
43,['1623308386048548866'],1623308386048548866,nyctsubway next manhattan bound train at ft hamilton pkwy during am rush is 14 minutes away!!! no g train? yet good service? subway mta nyct what? 
44,['1623307267935182848'],1623307267935182848,rt drivingslut: uber driver tip from guy heading to subway 
45,['1623306385961123840'],1623306385961123840,rt lloydlegalist: claustrophobic much? tokyo subway 
46,['1623304299441790982'],1623304299441790982,new condos releasing in kitchener! contact me for more information! 🏙  torontorealestate condo university waterloo waterloorealestate wilfridlaurier subway comingsoon amenities buynow realestate homelifemiracle realtor townhome brampton kitchener registertoday 
47,['1623303787543658504'],1623303787543658504,the cost of living is really impacting prices subway !!! must be some amazing cheese. 
48,['1623302745024503808'],1623302745024503808,separately- today a friend and i watched the robotchicken : starwars 3 ! again! so good 😊. and played fallout 3 … we wanted to play d&amp;d but ran out of time .. and also had subway for lunch . and watched titanmaximum
49,['1623302017266360320'],1623302017266360320,£8 teriyaki sub from subway ... where's the fillings??? 
50,['1623301767608901636'],1623301767608901636,"rt airlove_photo: bethesda,md, metro station. thank you wmata .

photooftheday photographylovers photographyisart photographer picof…"
51,['1623301449282203650'],1623301449282203650,"rt airlove_photo: bethesda,md, metro station. thank you wmata .

photooftheday photographylovers photographyisart photographer picof…"
52,['1623300050699812866'],1623300050699812866,"subway 

i’m sorry what!? 🙈 these are meant to be cheese bites 🥴 "
53,['1623293882967511041'],1623293882967511041,"rt airlove_photo: bethesda,md, metro station. thank you wmata .

photooftheday photographylovers photographyisart photographer picof…"
54,['1623291879080054790'],1623291879080054790,"subway my gig on fiverr: i will write restaurant business plan, foodtruck, lounge, bar business plan writer "
55,['1623291299737571334'],1623291299737571334,subway promoted its new footlong teriyaki steak sub by creating the world’s smallest sub.  subway smallestsub creativity innovation famouscampaigns
56,['1623290747872063489'],1623290747872063489,"the subway needs a financial lifeline financial lifeline subway
"
57,['1623290695057285121'],1623290695057285121,"check out the latest creative corner: playstation's axe, subway's tiniest sub and national geographic's titanic investigation:  
sony playstation subway taylorherringuk national_geo 
subway playstation5 godofwar titanic creative "
58,['1623289837569679360'],1623289837569679360,hey subway and subwaylistens bring back the spicy brown mustard. day301 of you ignoring me stopignoringme dontbescared dontbeshy mustard bringitback subwayseriesmenu
59,['1623286324051562506'],1623286324051562506,"bethesda,md, metro station. thank you wmata .

photooftheday photographylovers photographyisart photographer picoftheday subway metro "
60,['1623285778351546375'],1623285778351546375,man inflation is out of control subway 
61,['1623285046009376769'],1623285046009376769,"subway jo 10:27-30 my sheep hear my voice, and i know them, and they follow me; and i give them eternal life, and they will never perish, and no one will pluck them out of my hand. gave, is greater than all; and no one can snatch them out of my father's hand. i and the father are one"
62,['1623285015843942400'],1623285015843942400,we’ll the new subway menu is shite! 😫😫😫
63,['1623284430163804160'],1623284430163804160,subway who’s idea was it to get rid of sandwich customisation? i thought that was the entire point of subway 🤣
64,['1623283463410384897'],1623283463410384897,"rt oliviawong123: versatile staff in zhengzhou subway~
i hope i can be one of them~
location: zhengzhou city in central china's henan pr…"
65,['1623282604974952449'],1623282604974952449,"subway has the unmitigated gall to call their industrially processed grain ""artisan bread"".  that's how stupid every single corporation thinks its consumers are."
66,['1623282454944681985'],1623282454944681985,subway ruaammeee poll 
67,['1623281650355298304'],1623281650355298304,"🇺🇿президент шавкат мирзиёев пойтахтимиздаги «aysel energy» масъулияти чекланган жамияти фаолияти билан танишди.

mirziyoyev introduction public_transport subway 

📎батафсил: "
68,['1623281515747483648'],1623281515747483648,the cbc deciding it doesn't want to be in tv or radio anymore is like subway deciding it's gonna get rid of its subs to focus on salads.
69,['1623280381670862849'],1623280381670862849,"it is a list of youtube which shot japanese train / subway. please take a look by all means.



japan train subway"
70,['1623279857747492865'],1623279857747492865,day 264 of asking subway to bring back the old sweet onion sauce
71,['1623277530580152320'],1623277530580152320,pork bacon .subway .nationalpork .iowapork  .aldiaustralia  .aldiuk .woolworths .safewaycanada  the truth of this industry should make you think of it! 
72,['1623277379484532736'],1623277379484532736,"rt president_uz: president shavkat mirziyoyev got acquainted with the work on the development of the tashkent subway.

mirziyoyev introd…"
73,['1623275599870533633'],1623275599870533633,"rt president_uz: president shavkat mirziyoyev got acquainted with the work on the development of the tashkent subway.

mirziyoyev introd…"
74,['1623273612064194560'],1623273612064194560,"subwayさんのピザ濃厚エビビスク発売記念キャンペーンに当たったので
食べに行って来ましたー‼️

パンはハニーオーツにしてみて、
熱々なうちに美味しくいただきました
( ꈍᴗꈍ)

subway
ピザ濃厚エビビスク　
美味しいです
ハーブソルトのポテトつけたよ!
サブウェイ当たったよ "
75,['1623271124732616705'],1623271124732616705,"president shavkat mirziyoyev got acquainted with the work on the development of the tashkent subway.

mirziyoyev introduction public_transport subway "
76,['1623270762080784384'],1623270762080784384,[4k] arex allstop train from incheon to seoul during rush hour  via youtube  arex incheonairport incheon seoul subway seoulsubway walking walk travel travelling 인천공항 seoulmetro
77,['1623270200521916417'],1623270200521916417,"rt oliviawong123: versatile staff in zhengzhou subway~
i hope i can be one of them~
location: zhengzhou city in central china's henan pr…"
78,['1623268984593477632'],1623268984593477632,"rt realdeal3333: 15 year old pushed into a train!
silly place to push someone?…

train subway crash fights fight gore trading stoc…"
79,['1623262876596326400'],1623262876596326400,subway kfc better
80,['1623261793119514624'],1623261793119514624,初めて食べたけど美味しかった。 subway 
81,['1623259143904657411'],1623259143904657411,고기 너무 많이 추가해서 다 터짐🥪🥙 서브웨이 subway 
