,edit_history_tweet_ids,id,text
17,['1623429180846137346'],1623429180846137346,"outfits 😎😎😎
outfits outfit fashion fashionmodel style styles mensstyle menswear mensfashion streetwear ilike ilikeit iwant mystyle musthave instagood instacool nike nikes nikeclothes "
18,['1623429066773897217'],1623429066773897217,"📍alerte notre bot à trouvé: jordan 4 retro « motorsports » 2017 pointure 38 sur vinted.

prix : 255.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
19,['1623429059396124673'],1623429059396124673,"📍alerte notre bot à trouvé: jordan one chicago 2022 sur vinted.

prix : 800.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
20,['1623429053184364546'],1623429053184364546,"📍alerte notre bot à trouvé: ugg ultra mini plateforme black noir t40 sur vinted.

prix : 200.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
21,['1623429047735943168'],1623429047735943168,"📍alerte notre bot à trouvé: nike jordan 1 mid ice blue 🧊 t37.5 sur vinted.

prix : 150.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
22,['1623429036750909442'],1623429036750909442,look at the toe box on these nike air max 90. thanks nike nikestore i knew something was amiss when they took these off the website after only a few hours. the stock photos even had two major glue stains on the pair the model was wearing. so much for quality 
23,['1623429035299667970'],1623429035299667970, urban classics ladies off shoulder ripp tee gbp5.67 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
24,['1623429031445012484'],1623429031445012484," men's calvin klein underwear 3 pack trunks multi, grey/black/white gbp40.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
25,['1623429009487933444'],1623429009487933444, adidas don�t rest alphaskin sports bras women gbp17.9 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
26,['1623429006786760707'],1623429006786760707,"sneakerscouts the nike women's air force 1 plt-af-orm 'barely green' is now available via finishline! |$110| ad nike 

&gt;&gt;&gt;  "
27,['1623428996267376649'],1623428996267376649, lotto mirage 600 all court shoe women gbp35.9 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
28,['1623428989376241665'],1623428989376241665," men's ma strum quilted down gilet black, black gbp140.00 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store "
29,['1623428981688094721'],1623428981688094721, vidal-fleury - cotes du rhone rose 2018 6x 75cl bottles gbp79.88 shoes boots sneakers nike adidas dress jewelry perfume online_shopping uk_shopping shopping watch wine online_store atoz_online_store 
30,['1623428954484002816'],1623428954484002816,"📍alerte notre bot à trouvé: jordan 1 low bordeaux  sur vinted.

prix : 999.0 €
plus d'alertes via le bot ici :   
sneakers nike raffle dunk "
